"","case_id","num_HH_members","psu","state","wealth_idx","district","HH_head_religion","HH_head_caste","HH_member_idx","sex","age","edu_lvl","birth_cert","has_aadhaar","mother_edu_lvl"
"2277"," 34033650",8,340336,"uttarakhand","richer","udham singh nagar","muslim","other backward class",6,"male","3","no education, preschool","neither certificate or registered","no","no education"
"2278"," 34033650",8,340336,"uttarakhand","richer","udham singh nagar","muslim","other backward class",7,"male","0","no education, preschool","neither certificate or registered","no","no education"
"2279"," 34033653",7,340336,"uttarakhand","middle","udham singh nagar","muslim","other backward class",5,"male","2","no education, preschool","has certificate","no","primary"
"2280"," 34033653",7,340336,"uttarakhand","middle","udham singh nagar","muslim","other backward class",6,"female","0","no education, preschool","has certificate","no","primary"
"2281"," 34033655",4,340336,"uttarakhand","poorer","udham singh nagar","muslim","other backward class",4,"male","4","no education, preschool","registered","no","no education"
"2282"," 34033665",10,340336,"uttarakhand","richer","udham singh nagar","muslim","other backward class",4,"female","3","no education, preschool","registered","no","no education"
"2283"," 34033665",10,340336,"uttarakhand","richer","udham singh nagar","muslim","other backward class",5,"female","1","no education, preschool","has certificate","no","no education"
"2284"," 34033665",10,340336,"uttarakhand","richer","udham singh nagar","muslim","other backward class",8,"male","0","no education, preschool","has certificate","no","primary"
"2285"," 34033680",7,340336,"uttarakhand","poorer","udham singh nagar","hindu","scheduled caste",7,"female","1","no education, preschool","has certificate","no","no education"
"2286"," 34033695",6,340336,"uttarakhand","poorer","udham singh nagar","muslim","don't know",6,"male","2","no education, preschool","registered","no","no education"
"2287"," 34033714",9,340337,"uttarakhand","richer","udham singh nagar","hindu","don't know",5,"male","1","no education, preschool","don't know","no","no education"
"2288"," 34033716",9,340337,"uttarakhand","poorer","udham singh nagar","hindu","scheduled caste",5,"male","3","no education, preschool","has certificate","no","no education"
"2289"," 34033716",9,340337,"uttarakhand","poorer","udham singh nagar","hindu","scheduled caste",6,"female","2","no education, preschool","has certificate","no","no education"
"2290"," 34033726",5,340337,"uttarakhand","poorer","udham singh nagar","hindu","scheduled tribe",4,"female","4","no education, preschool","has certificate","no","no education"
"2291"," 34033726",5,340337,"uttarakhand","poorer","udham singh nagar","hindu","scheduled tribe",5,"male","0","no education, preschool","registered","no","no education"
"2292"," 34033742",6,340337,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",5,"female","4","no education, preschool","registered","no","no education"
"2293"," 34033742",6,340337,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",6,"female","3","no education, preschool","registered","no","no education"
"2294"," 34033747",5,340337,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",5,"male","4","no education, preschool","has certificate","no","no education"
"2295"," 34033759",8,340337,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",5,"female","1","no education, preschool","has certificate","no","no education"
"2296"," 34033760",8,340337,"uttarakhand","richer","udham singh nagar","sikh","other backward class",7,"male","1","no education, preschool","has certificate","no","higher"
"2297"," 34033761",7,340337,"uttarakhand","richer","udham singh nagar","hindu","scheduled tribe",7,"female","3","no education, preschool","has certificate","no","no education"
"2298"," 34033770",6,340337,"uttarakhand","poorer","udham singh nagar","hindu","scheduled caste",5,"male","4","no education, preschool","registered","no","no education"
"2299"," 34033770",6,340337,"uttarakhand","poorer","udham singh nagar","hindu","scheduled caste",6,"female","3","no education, preschool","registered","no","no education"
"2300"," 34033771",5,340337,"uttarakhand","poorest","udham singh nagar","hindu","scheduled tribe",4,"female","2","no education, preschool","don't know","no","no education"
"2301"," 34033771",5,340337,"uttarakhand","poorest","udham singh nagar","hindu","scheduled tribe",5,"male","0","no education, preschool","don't know","no","no education"
"2302"," 34033776",8,340337,"uttarakhand","middle","udham singh nagar","hindu","scheduled tribe",5,"female","4","no education, preschool","has certificate","no","primary"
"2303"," 34033776",8,340337,"uttarakhand","middle","udham singh nagar","hindu","scheduled tribe",6,"male","2","no education, preschool","registered","no","primary"
"2304"," 34033789",10,340337,"uttarakhand","middle","udham singh nagar","hindu","other backward class",5,"female","2","no education, preschool","registered","no","primary"
"2305"," 34033789",10,340337,"uttarakhand","middle","udham singh nagar","hindu","other backward class",6,"male","1","no education, preschool","has certificate","no","primary"
"2306"," 34033795",6,340337,"uttarakhand","poorest","udham singh nagar","hindu","scheduled caste",5,"male","4","no education, preschool","neither certificate or registered","no","no education"
"2307"," 34033804",9,340338,"uttarakhand","middle","nainital","hindu","none of above",7,"female","4","no education, preschool","neither certificate or registered","no","primary"
"2308"," 34033804",9,340338,"uttarakhand","middle","nainital","hindu","none of above",8,"female","1","no education, preschool","neither certificate or registered","no","primary"
"2309"," 34033804",9,340338,"uttarakhand","middle","nainital","hindu","none of above",9,"male","0","no education, preschool","neither certificate or registered","no","primary"
"2310"," 34033818",7,340338,"uttarakhand","richer","nainital","hindu","scheduled caste",5,"female","0","no education, preschool","registered","no","higher"
"2311"," 34033833",9,340338,"uttarakhand","middle","nainital","muslim","scheduled caste",6,"female","2","no education, preschool","registered","no","no education"
"2312"," 34033843",5,340338,"uttarakhand","richest","nainital","hindu","none of above",5,"male","3","no education, preschool","has certificate","yes","secondary"
"2313"," 34033864",5,340338,"uttarakhand","middle","nainital","hindu","scheduled caste",4,"male","4","no education, preschool","don't know","no","primary"
"2314"," 34033899",5,340338,"uttarakhand","middle","nainital","hindu","none of above",5,"male","3","no education, preschool","has certificate","yes","secondary"
"2315"," 34033905",4,340339,"uttarakhand","poorer","almora","hindu","none of above",4,"male","2","no education, preschool","registered","no","secondary"
"2316"," 34033916",6,340339,"uttarakhand","poorer","almora","hindu","none of above",6,"male","2","no education, preschool","neither certificate or registered","no","primary"
"2317"," 34033922",2,340339,"uttarakhand","poorest","almora","hindu","none of above",2,"male","2","no education, preschool","has certificate","no","primary"
"2318"," 34033923",2,340339,"uttarakhand","poorer","almora","hindu","none of above",2,"male","1","no education, preschool","neither certificate or registered","no","secondary"
"2319"," 34033925",7,340339,"uttarakhand","middle","almora","hindu","none of above",6,"female","2","no education, preschool","registered","no","no education"
"2320"," 34033936",7,340339,"uttarakhand","middle","almora","hindu","none of above",4,"male","1","no education, preschool","registered","no","secondary"
"2321"," 34033936",7,340339,"uttarakhand","middle","almora","hindu","none of above",7,"male","2","no education, preschool","registered","no","higher"
"2322"," 34033941",13,340339,"uttarakhand","poorer","almora","hindu","none of above",11,"male","4","no education, preschool","neither certificate or registered","no","primary"
"2323"," 34033941",13,340339,"uttarakhand","poorer","almora","hindu","none of above",12,"female","2","no education, preschool","neither certificate or registered","no","primary"
"2324"," 34033943",5,340339,"uttarakhand","poorer","almora","hindu","none of above",5,"male","1","no education, preschool","don't know","no","no education"
"2325"," 34033953",6,340339,"uttarakhand","poorer","almora","hindu","none of above",5,"male","2","no education, preschool","registered","no","secondary"
"2326"," 34033953",6,340339,"uttarakhand","poorer","almora","hindu","none of above",6,"female","0","no education, preschool","has certificate","no","secondary"
"2327"," 34033976",4,340339,"uttarakhand","poorest","almora","hindu","none of above",4,"female","0","no education, preschool","has certificate","no","secondary"
"2328"," 34033978",6,340339,"uttarakhand","poorer","almora","hindu","none of above",4,"female","4","no education, preschool","has certificate","no","secondary"
"2329"," 34033978",6,340339,"uttarakhand","poorer","almora","hindu","none of above",5,"male","3","no education, preschool","registered","no","secondary"
"2330"," 34033978",6,340339,"uttarakhand","poorer","almora","hindu","none of above",6,"female","1","no education, preschool","has certificate","no","secondary"
"2331"," 34033980",5,340339,"uttarakhand","middle","almora","hindu","none of above",4,"male","2","no education, preschool","has certificate","no","primary"
"2332"," 34033980",5,340339,"uttarakhand","middle","almora","hindu","none of above",5,"female","0","no education, preschool","has certificate","no","primary"
"2333"," 34033985",5,340339,"uttarakhand","middle","almora","hindu","none of above",3,"female","0","no education, preschool","neither certificate or registered","no","secondary"
"2334"," 34033985",5,340339,"uttarakhand","middle","almora","hindu","none of above",5,"female","0","no education, preschool","neither certificate or registered","no","secondary"
"2335"," 34033990",5,340339,"uttarakhand","poorer","almora","hindu","none of above",5,"female","2","no education, preschool","registered","no","secondary"
"2336"," 34034004",3,340340,"uttarakhand","richest","udham singh nagar","hindu","other backward class",3,"female","4","no education, preschool","registered","no","higher"
"2337"," 34034059",5,340340,"uttarakhand","middle","udham singh nagar","hindu","scheduled tribe",5,"male","1","no education, preschool","registered","no","no education"
"2338"," 34034063",4,340340,"uttarakhand","richer","udham singh nagar","hindu","other backward class",3,"female","3","no education, preschool","has certificate","no","higher"
"2339"," 34034063",4,340340,"uttarakhand","richer","udham singh nagar","hindu","other backward class",4,"female","1","no education, preschool","has certificate","no","higher"
"2340"," 34034078",11,340340,"uttarakhand","richer","udham singh nagar","hindu","scheduled caste",10,"female","2","no education, preschool","don't know","no","higher"
"2341"," 34034078",11,340340,"uttarakhand","richer","udham singh nagar","hindu","scheduled caste",11,"male","1","no education, preschool","don't know","no","higher"
"2342"," 34034086",4,340340,"uttarakhand","richest","udham singh nagar","hindu","scheduled caste",4,"male","1","no education, preschool","has certificate","no","secondary"
"2343"," 34034087",4,340340,"uttarakhand","richer","udham singh nagar","hindu","scheduled caste",3,"female","4","no education, preschool","neither certificate or registered","no","secondary"
"2344"," 34034087",4,340340,"uttarakhand","richer","udham singh nagar","hindu","scheduled caste",4,"male","1","no education, preschool","has certificate","no","secondary"
"2345"," 34034088",3,340340,"uttarakhand","richer","udham singh nagar","hindu","other backward class",3,"male","1","no education, preschool","neither certificate or registered","no","higher"
"2346"," 34034093",4,340340,"uttarakhand","richer","udham singh nagar","hindu","scheduled tribe",4,"female","1","no education, preschool","has certificate","no","secondary"
"2347"," 34034213",6,340342,"uttarakhand","richer","pithoragarh","hindu","none of above",5,"female","3","no education, preschool","neither certificate or registered","no","secondary"
"2348"," 34034213",6,340342,"uttarakhand","richer","pithoragarh","hindu","none of above",6,"male","0","no education, preschool","has certificate","no","secondary"
"2349"," 34034247",2,340342,"uttarakhand","richer","pithoragarh","hindu","none of above",2,"female","4","no education, preschool","registered","no","higher"
"2350"," 34034281",7,340342,"uttarakhand","middle","pithoragarh","hindu","none of above",7,"female","4","no education, preschool","neither certificate or registered","no","secondary"
"2351"," 34034306",6,340343,"uttarakhand","richest","nainital","hindu","none of above",5,"male","1","no education, preschool","has certificate","no","secondary"
"2352"," 34034326",3,340343,"uttarakhand","richest","nainital","hindu","none of above",3,"male","2","no education, preschool","has certificate","no","higher"
"2353"," 34034341",8,340343,"uttarakhand","richest","nainital","hindu","other backward class",7,"female","3","no education, preschool","has certificate","no","higher"
"2354"," 34034343",12,340343,"uttarakhand","richest","nainital","sikh","none of above",12,"male","4","no education, preschool","has certificate","yes","secondary"
"2355"," 34034344",9,340343,"uttarakhand","richest","nainital","hindu","none of above",6,"female","1","no education, preschool","has certificate","no","higher"
"2356"," 34034366",12,340343,"uttarakhand","richest","nainital","hindu","none of above",6,"female","3","no education, preschool","has certificate","no","higher"
"2357"," 34034387",4,340343,"uttarakhand","richest","nainital","hindu","none of above",4,"female","4","no education, preschool","has certificate","no","primary"
"2358"," 34034415",6,340344,"uttarakhand","poorer","rudraprayag","hindu","scheduled caste",5,"male","4","no education, preschool","don't know","no","secondary"
"2359"," 34034415",6,340344,"uttarakhand","poorer","rudraprayag","hindu","scheduled caste",6,"male","2","no education, preschool","don't know","no","secondary"
"2360"," 34034472",5,340344,"uttarakhand","poorest","rudraprayag","hindu","none of above",5,"female","2","no education, preschool","has certificate","no","secondary"
"2361"," 34034510",7,340345,"uttarakhand","middle","tehri garhwal","hindu","scheduled caste",7,"male","3","no education, preschool","neither certificate or registered","no","primary"
"2362"," 34034524",5,340345,"uttarakhand","richest","tehri garhwal","hindu","none of above",5,"male","0","no education, preschool","neither certificate or registered","no","higher"
"2363"," 34034529",3,340345,"uttarakhand","poorer","tehri garhwal","hindu","none of above",3,"female","4","no education, preschool","neither certificate or registered","no","secondary"
"2364"," 34034541",5,340345,"uttarakhand","poorer","tehri garhwal","hindu","scheduled caste",4,"male","3","no education, preschool","neither certificate or registered","no","primary"
"2365"," 34034541",5,340345,"uttarakhand","poorer","tehri garhwal","hindu","scheduled caste",5,"male","1","no education, preschool","neither certificate or registered","no","primary"
"2366"," 34034546",5,340345,"uttarakhand","richer","tehri garhwal","hindu","none of above",4,"male","3","no education, preschool","has certificate","no","secondary"
"2367"," 34034546",5,340345,"uttarakhand","richer","tehri garhwal","hindu","none of above",5,"female","1","no education, preschool","has certificate","no","secondary"
"2368"," 34034561",4,340345,"uttarakhand","middle","tehri garhwal","hindu","none of above",4,"female","0","no education, preschool","has certificate","no","secondary"
"2369"," 34034572",4,340345,"uttarakhand","middle","tehri garhwal","hindu","none of above",3,"male","3","no education, preschool","neither certificate or registered","no","secondary"
"2370"," 34034580",6,340345,"uttarakhand","richer","tehri garhwal","hindu","none of above",6,"male","1","no education, preschool","neither certificate or registered","no","secondary"
"2371"," 34034581",3,340345,"uttarakhand","richer","tehri garhwal","hindu","none of above",3,"male","4","no education, preschool","registered","no","higher"
"2372"," 34034582",7,340345,"uttarakhand","richer","tehri garhwal","hindu","scheduled caste",6,"male","0","no education, preschool","neither certificate or registered","no","no education"
"2373"," 34034601",3,340346,"uttarakhand","richest","udham singh nagar","hindu","none of above",3,"female","2","no education, preschool","has certificate","no","higher"
"2374"," 34034603",6,340346,"uttarakhand","richest","udham singh nagar","hindu","other backward class",6,"female","2","no education, preschool","has certificate","no","higher"
"2375"," 34034604",5,340346,"uttarakhand","richest","udham singh nagar","hindu","none of above",5,"female","0","no education, preschool","has certificate","no","higher"
"2376"," 34034617",5,340346,"uttarakhand","richest","udham singh nagar","hindu","other backward class",5,"female","0","no education, preschool","neither certificate or registered","no","higher"
"2377"," 34034632",5,340346,"uttarakhand","richest","udham singh nagar","christian","none of above",4,"female","2","no education, preschool","has certificate","yes","secondary"
"2378"," 34034632",5,340346,"uttarakhand","richest","udham singh nagar","christian","none of above",5,"male","0","no education, preschool","has certificate","yes","secondary"
"2379"," 34034642",4,340346,"uttarakhand","richest","udham singh nagar","hindu","other backward class",4,"male","2","no education, preschool","has certificate","no","higher"
"2380"," 34034698",5,340346,"uttarakhand","richest","udham singh nagar","hindu","none of above",5,"female","2","no education, preschool","has certificate","no","higher"
"2381"," 34034707",4,340347,"uttarakhand","richest","chamoli","hindu","none of above",4,"male","3","no education, preschool","has certificate","no","higher"
"2382"," 34034710",3,340347,"uttarakhand","richer","chamoli","hindu","none of above",3,"female","1","no education, preschool","has certificate","no","secondary"
"2383"," 34034773",5,340347,"uttarakhand","middle","chamoli","muslim","other backward class",4,"female","4","no education, preschool","has certificate","no","primary"
"2384"," 34034773",5,340347,"uttarakhand","middle","chamoli","muslim","other backward class",5,"male","2","no education, preschool","has certificate","no","primary"
"2385"," 34034803",6,340348,"uttarakhand","poorer","udham singh nagar","hindu","none of above",5,"female","3","no education, preschool","registered","no","primary"
"2386"," 34034803",6,340348,"uttarakhand","poorer","udham singh nagar","hindu","none of above",6,"female","0","no education, preschool","neither certificate or registered","no","primary"
"2387"," 34034806",7,340348,"uttarakhand","middle","udham singh nagar","hindu","other backward class",7,"male","4","no education, preschool","neither certificate or registered","no","secondary"
"2388"," 34034821",9,340348,"uttarakhand","middle","udham singh nagar","hindu","none of above",9,"female","3","no education, preschool","registered","no","no education"
"2389"," 34034823",6,340348,"uttarakhand","poorest","udham singh nagar","hindu","scheduled caste",6,"male","2","no education, preschool","registered","no","no education"
"2390"," 34034843",4,340348,"uttarakhand","richer","udham singh nagar","sikh","none of above",4,"female","3","no education, preschool","has certificate","no","no education"
"2391"," 34034857",3,340348,"uttarakhand","poorer","udham singh nagar","hindu","none of above",3,"male","2","no education, preschool","neither certificate or registered","no","no education"
"2392"," 34034896",6,340348,"uttarakhand","poorer","udham singh nagar","hindu","none of above",5,"female","2","no education, preschool","registered","no","primary"
"2393"," 34034896",6,340348,"uttarakhand","poorer","udham singh nagar","hindu","none of above",6,"male","0","no education, preschool","has certificate","no","primary"
"2394"," 34035128",6,340351,"uttarakhand","richest","dehradun","buddhist/neo-buddhist","none of above",6,"male","4","no education, preschool","has certificate","no","primary"
"2395"," 34035135",4,340351,"uttarakhand","richer","dehradun","hindu","none of above",4,"male","3","no education, preschool","has certificate","no","secondary"
"2396"," 34035159",5,340351,"uttarakhand","richest","dehradun","buddhist/neo-buddhist","none of above",5,"male","2","no education, preschool","has certificate","no","higher"
"2397"," 34035172",6,340351,"uttarakhand","richest","dehradun","hindu","none of above",5,"female","3","no education, preschool","has certificate","no","higher"
"2398"," 34035184",5,340351,"uttarakhand","richest","dehradun","hindu","none of above",5,"female","3","no education, preschool","has certificate","no","secondary"
"2399"," 34035199",5,340351,"uttarakhand","richest","dehradun","buddhist/neo-buddhist","other backward class",4,"male","1","no education, preschool","has certificate","no","secondary"
"2400"," 34035219",8,340352,"uttarakhand","middle","pithoragarh","hindu","none of above",5,"female","2","no education, preschool","has certificate","no","secondary"
"2401"," 34035219",8,340352,"uttarakhand","middle","pithoragarh","hindu","none of above",6,"male","1","no education, preschool","neither certificate or registered","no","secondary"
"2402"," 34035279",8,340352,"uttarakhand","middle","pithoragarh","hindu","none of above",7,"male","3","no education, preschool","neither certificate or registered","no","secondary"
"2403"," 34035308",4,340353,"uttarakhand","poorer","garhwal","hindu","scheduled caste",4,"female","1","no education, preschool","has certificate","no","higher"
"2404"," 34035317",5,340353,"uttarakhand","poorer","garhwal","hindu","none of above",4,"female","4","no education, preschool","has certificate","no","secondary"
"2405"," 34035317",5,340353,"uttarakhand","poorer","garhwal","hindu","none of above",5,"female","3","no education, preschool","has certificate","no","secondary"
"2406"," 34035337",4,340353,"uttarakhand","middle","garhwal","hindu","none of above",3,"male","2","no education, preschool","has certificate","no","secondary"
"2407"," 34035356",7,340353,"uttarakhand","richer","garhwal","hindu","none of above",5,"male","1","no education, preschool","neither certificate or registered","no","secondary"
"2408"," 34035379",3,340353,"uttarakhand","middle","garhwal","hindu","scheduled caste",3,"male","4","no education, preschool","neither certificate or registered","no","secondary"
"2409"," 34035512",5,340355,"uttarakhand","middle","champawat","hindu","none of above",5,"male","0","no education, preschool","has certificate","no","primary"
"2410"," 34035516",5,340355,"uttarakhand","richer","champawat","hindu","none of above",5,"male","1","no education, preschool","registered","no","secondary"
"2411"," 34035553",7,340355,"uttarakhand","richer","champawat","hindu","scheduled caste",7,"male","1","no education, preschool","has certificate","no","secondary"
"2412"," 34035592",5,340355,"uttarakhand","middle","champawat","hindu","none of above",4,"female","3","no education, preschool","has certificate","no","secondary"
"2413"," 34035592",5,340355,"uttarakhand","middle","champawat","hindu","none of above",5,"female","1","no education, preschool","has certificate","no","secondary"
"2414"," 34035709",4,340357,"uttarakhand","poorer","pithoragarh","hindu","none of above",4,"male","0","no education, preschool","has certificate","no","secondary"
"2415"," 34035712",4,340357,"uttarakhand","middle","pithoragarh","hindu","none of above",4,"male","1","no education, preschool","has certificate","no","secondary"
"2416"," 34035770",5,340357,"uttarakhand","poorer","pithoragarh","hindu","scheduled caste",5,"male","2","no education, preschool","registered","no","secondary"
"2417"," 34035912",4,340359,"uttarakhand","poorer","bageshwar","hindu","scheduled caste",4,"male","2","no education, preschool","has certificate","no","secondary"
"2418"," 34035914",6,340359,"uttarakhand","richer","bageshwar","hindu","none of above",5,"female","1","no education, preschool","neither certificate or registered","no","secondary"
"2419"," 34035914",6,340359,"uttarakhand","richer","bageshwar","hindu","none of above",6,"male","0","no education, preschool","neither certificate or registered","no","secondary"
"2420"," 34035929",6,340359,"uttarakhand","poorer","bageshwar","hindu","scheduled caste",5,"female","3","no education, preschool","has certificate","no","secondary"
"2421"," 34035929",6,340359,"uttarakhand","poorer","bageshwar","hindu","scheduled caste",6,"male","0","no education, preschool","has certificate","no","secondary"
"2422"," 34035935",6,340359,"uttarakhand","middle","bageshwar","hindu","none of above",5,"male","0","no education, preschool","has certificate","no","higher"
"2423"," 34035946",10,340359,"uttarakhand","richer","bageshwar","hindu","none of above",6,"female","1","no education, preschool","has certificate","no","secondary"
"2424"," 34035969",10,340359,"uttarakhand","richer","bageshwar","hindu","scheduled caste",8,"female","3","no education, preschool","registered","no","secondary"
"2425"," 34035973",4,340359,"uttarakhand","richer","bageshwar","hindu","scheduled caste",4,"male","2","no education, preschool","registered","no","primary"
"2426"," 34035998",7,340359,"uttarakhand","middle","bageshwar","hindu","scheduled caste",3,"female","3","no education, preschool","has certificate","no","secondary"
"2427"," 34036044",7,340360,"uttarakhand","poorer","almora","hindu","none of above",5,"female","3","no education, preschool","neither certificate or registered","no","secondary"
"2428"," 34036044",7,340360,"uttarakhand","poorer","almora","hindu","none of above",7,"female","1","no education, preschool","neither certificate or registered","no","secondary"
"2429"," 34036055",4,340360,"uttarakhand","poorer","almora","hindu","none of above",4,"male","3","no education, preschool","don't know","no","secondary"
"2430"," 34036057",7,340360,"uttarakhand","middle","almora","hindu","none of above",5,"male","0","no education, preschool","has certificate","no","secondary"
"2431"," 34036065",6,340360,"uttarakhand","poorest","almora","hindu","none of above",4,"male","4","no education, preschool","has certificate","no","secondary"
"2432"," 34036065",6,340360,"uttarakhand","poorest","almora","hindu","none of above",5,"female","2","no education, preschool","neither certificate or registered","no","secondary"
"2433"," 34036065",6,340360,"uttarakhand","poorest","almora","hindu","none of above",6,"female","0","no education, preschool","neither certificate or registered","no","secondary"
"2434"," 34036075",4,340360,"uttarakhand","poorest","almora","hindu","none of above",4,"female","0","no education, preschool","has certificate","no","secondary"
"2435"," 34036118",9,340361,"uttarakhand","middle","nainital","muslim","other backward class",5,"female","1","no education, preschool","has certificate","no","secondary"
"2436"," 34036126",5,340361,"uttarakhand","richest","nainital","muslim","other backward class",5,"female","3","no education, preschool","has certificate","no","no education"
"2437"," 34036172",6,340361,"uttarakhand","richest","nainital","muslim","scheduled caste",5,"male","0","no education, preschool","has certificate","no","primary"
"2438"," 34036174",4,340361,"uttarakhand","richest","nainital","muslim","other backward class",3,"male","3","no education, preschool","has certificate","no","secondary"
"2439"," 34036174",4,340361,"uttarakhand","richest","nainital","muslim","other backward class",4,"male","0","no education, preschool","has certificate","no","secondary"
"2440"," 34036175",3,340361,"uttarakhand","richer","nainital","muslim","other backward class",3,"male","4","no education, preschool","has certificate","no","primary"
"2441"," 34036176",6,340361,"uttarakhand","richest","nainital","muslim","scheduled caste",6,"female","2","no education, preschool","has certificate","no","no education"
"2442"," 34036198",4,340361,"uttarakhand","richer","nainital","muslim","scheduled caste",3,"male","4","no education, preschool","has certificate","no","primary"
"2443"," 34036198",4,340361,"uttarakhand","richer","nainital","muslim","scheduled caste",4,"male","0","no education, preschool","has certificate","no","primary"
"2444"," 34036235",10,340362,"uttarakhand","richer","bageshwar","muslim","other backward class",6,"female","3","no education, preschool","neither certificate or registered","no","secondary"
"2445"," 34036235",10,340362,"uttarakhand","richer","bageshwar","muslim","other backward class",9,"male","1","no education, preschool","neither certificate or registered","no","secondary"
"2446"," 34036253",7,340362,"uttarakhand","poorer","bageshwar","hindu","scheduled tribe",7,"male","3","no education, preschool","neither certificate or registered","no","no education"
"2447"," 34036280",5,340362,"uttarakhand","richest","bageshwar","hindu","none of above",5,"male","4","no education, preschool","has certificate","no","secondary"
"2448"," 34036406",4,340364,"uttarakhand","richer","udham singh nagar","hindu","none of above",4,"male","0","no education, preschool","don't know","no","higher"
"2449"," 34036435",5,340364,"uttarakhand","richer","udham singh nagar","hindu","other backward class",4,"female","2","no education, preschool","has certificate","no","higher"
"2450"," 34036435",5,340364,"uttarakhand","richer","udham singh nagar","hindu","other backward class",5,"male","1","no education, preschool","neither certificate or registered","no","higher"
"2451"," 34036439",3,340364,"uttarakhand","richest","udham singh nagar","hindu","none of above",3,"female","0","no education, preschool","has certificate","no","higher"
"2452"," 34036455",6,340364,"uttarakhand","poorer","udham singh nagar","hindu","none of above",3,"female","4","no education, preschool","has certificate","no","no education"
"2453"," 34036455",6,340364,"uttarakhand","poorer","udham singh nagar","hindu","none of above",4,"female","2","no education, preschool","has certificate","no","no education"
"2454"," 34036482",11,340364,"uttarakhand","richer","udham singh nagar","hindu","scheduled caste",10,"female","3","no education, preschool","has certificate","no","higher"
"2455"," 34036482",11,340364,"uttarakhand","richer","udham singh nagar","hindu","scheduled caste",11,"male","0","no education, preschool","has certificate","no","higher"
"2456"," 34036496",4,340364,"uttarakhand","richer","udham singh nagar","hindu","none of above",4,"male","0","no education, preschool","registered","no","higher"
"2457"," 34036506",4,340365,"uttarakhand","poorer","almora","hindu","scheduled caste",4,"male","2","no education, preschool","has certificate","no","secondary"
"2458"," 34036528",6,340365,"uttarakhand","poorest","almora","hindu","none of above",6,"female","4","no education, preschool","has certificate","no","primary"
"2459"," 34036549",6,340365,"uttarakhand","poorer","almora","hindu","none of above",5,"female","3","no education, preschool","has certificate","no","secondary"
"2460"," 34036612",4,340366,"uttarakhand","middle","pithoragarh","hindu","none of above",4,"female","3","no education, preschool","has certificate","no","secondary"
"2461"," 34036638",6,340366,"uttarakhand","poorer","pithoragarh","hindu","none of above",5,"male","4","no education, preschool","neither certificate or registered","no","secondary"
"2462"," 34036713",4,340367,"uttarakhand","richer","pithoragarh","hindu","none of above",3,"female","1","no education, preschool","has certificate","no","higher"
"2463"," 34036732",4,340367,"uttarakhand","middle","pithoragarh","hindu","none of above",4,"female","1","no education, preschool","registered","no","secondary"
"2464"," 34036738",6,340367,"uttarakhand","richest","pithoragarh","hindu","none of above",6,"female","1","no education, preschool","has certificate","no","higher"
"2465"," 34036742",7,340367,"uttarakhand","richer","pithoragarh","hindu","none of above",6,"female","3","no education, preschool","has certificate","no","higher"
"2466"," 34036742",7,340367,"uttarakhand","richer","pithoragarh","hindu","none of above",7,"female","0","no education, preschool","has certificate","no","higher"
"2467"," 34036743",5,340367,"uttarakhand","middle","pithoragarh","hindu","none of above",5,"male","2","no education, preschool","has certificate","no","secondary"
"2468"," 34036758",5,340367,"uttarakhand","middle","pithoragarh","hindu","scheduled tribe",4,"female","2","no education, preschool","has certificate","no","primary"
"2469"," 34036778",7,340367,"uttarakhand","poorer","pithoragarh","hindu","scheduled caste",6,"female","3","no education, preschool","neither certificate or registered","no","secondary"
"2470"," 34036778",7,340367,"uttarakhand","poorer","pithoragarh","hindu","scheduled caste",7,"female","0","no education, preschool","has certificate","no","secondary"
"2471"," 34036795",5,340367,"uttarakhand","poorer","pithoragarh","hindu","none of above",5,"male","2","no education, preschool","has certificate","yes","secondary"
"2472"," 34036810",5,340368,"uttarakhand","poorer","garhwal","hindu","none of above",5,"male","3","no education, preschool","has certificate","no","secondary"
"2473"," 34036888",4,340368,"uttarakhand","poorer","garhwal","hindu","none of above",4,"male","0","no education, preschool","has certificate","no","secondary"
"2474"," 34036922",7,340369,"uttarakhand","middle","champawat","hindu","none of above",5,"female","0","no education, preschool","has certificate","no","secondary"
"2475"," 34036933",3,340369,"uttarakhand","poorer","champawat","hindu","none of above",3,"female","3","no education, preschool","has certificate","no","secondary"
"2476"," 34036938",6,340369,"uttarakhand","middle","champawat","hindu","none of above",5,"female","2","no education, preschool","has certificate","no","secondary"
"2477"," 34036938",6,340369,"uttarakhand","middle","champawat","hindu","none of above",6,"male","0","no education, preschool","has certificate","no","secondary"
"2478"," 34036943",3,340369,"uttarakhand","richer","champawat","hindu","none of above",3,"female","3","no education, preschool","has certificate","no","secondary"
"2479"," 34036944",4,340369,"uttarakhand","poorest","champawat","hindu","none of above",4,"female","2","no education, preschool","has certificate","no","primary"
"2480"," 34036948",8,340369,"uttarakhand","poorer","champawat","hindu","scheduled caste",7,"male","3","no education, preschool","neither certificate or registered","no","primary"
"2481"," 34036948",8,340369,"uttarakhand","poorer","champawat","hindu","scheduled caste",8,"male","1","no education, preschool","neither certificate or registered","no","primary"
"2482"," 34036997",5,340369,"uttarakhand","richer","champawat","hindu","none of above",4,"male","0","no education, preschool","has certificate","no","higher"
